X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
1.998255,2.115161,2.451918,1.695982,1.282981,2.142431,1.843424,1.905538,2.899977,3.032453,1.680542,2.470792,2.312269,2.503339,2.366862,1.869299,1.62698,1.314442,0.9210874,2.122381,2.274267,1.458852,1.752298,2.228738,1.914887,1.007574,1.77513,3.110228,1.024053,1.65195,2.582987,1.60597,1.623598,1.741276,0.931996,2.229462,1.962716,2.521649,1.448936,2.37647,2.367421,1.088589,1.494976,1.860545,2.006861,0.3758033,2.17448,1.832539,1.780402,1.552605
1.946853,1.490542,1.21178,2.4744,1.986831,0.740786,2.77297,2.351868,2.471594,0.9561347,1.759255,0.7557569,2.520178,1.675192,2.303854,1.997524,2.227152,2.102984,2.325485,2.10483,1.928,2.280005,3.279133,1.466048,1.681782,2.111866,2.136917,1.62164,0.4414874,1.57582,2.29538,1.724398,1.909991,2.242071,2.262184,2.19634,2.11029,1.947172,1.901238,2.362688,1.477958,2.949212,1.543221,1.949844,1.89829,2.730751,2.243843,2.510388,2.646862,1.10722
1.586444,1.911123,0.7631136,1.030343,1.661503,1.572586,1.688521,2.380377,0.4579759,0.5561696,1.081141,1.530607,1.481611,1.203804,1.870337,2.072702,2.204401,1.415205,1.15955,1.485691,1.471538,0.9603885,1.06791,2.828728,1.100207,2.503897,1.576941,1.706058,0.1742544,1.234764,1.084068,2.366839,0.8103494,0.9198287,0.0846166,0.9603493,1.6666,1.216053,0.2218743,2.235813,3.373248,0.8887752,1.413136,1.231442,2.771427,1.247835,0.8916357,0.99295,2.422015,1.498284
-0.3942153,-1.21822,0.1798488,0.0673589,-0.5346395,-1.513297,-0.8544015,-0.8452025,-1.820105,-0.897917,0.0768563,0.1852641,0.2599665,-0.5540701,0.0386628,-1.168532,-0.849774,0.2025073,0.399091,-0.3904508,-0.3832764,-0.1343173,-0.3714271,-0.7716028,-1.067775,0.3029836,-0.8337599,-0.8322734,-0.2040956,-0.8555127,-0.7034591,-0.8201026,-0.0274256,-0.098966,-1.146677,-1.255749,-0.7842942,-0.508967,0.7338374,-0.057783,0.1472183,-0.0252052,0.6668453,-0.503985,-1.34835,-0.4422333,0.8967634,-1.492341,-0.8714245,-0.6374345
-0.2030194,-0.8794373,-1.176088,-0.7459217,-0.4511724,-0.9780524,-0.3657786,-0.2534591,-0.1502119,-0.9574848,0.141283,-1.10846,-0.920351,-1.131817,-1.162711,-1.198821,-1.442127,-0.3115483,-0.7587752,0.2709038,-0.3081427,-0.6727565,-1.447886,-0.590898,-0.429788,-1.157268,-0.8121826,-0.9117836,-1.514924,-1.030125,-1.065893,-1.052915,-0.9038973,-0.7604098,-1.426359,-0.4409353,-0.9956713,-1.085978,-1.077281,-0.6043616,-0.5698811,-0.9495193,-1.505308,-1.383114,-1.979778,-1.054604,-1.323516,-1.451897,-0.5597591,-0.2881623
-0.9778999,0.016603,-0.257062,-0.5156371,-0.0852824,-0.2379684,-0.4957006,0.9469205,0.0888558,0.0118479,-0.6141378,0.0300516,-0.1259869,-0.404227,-0.4096197,-0.6469385,-0.6975145,-0.0054716,0.2938205,-0.4618772,-0.0439096,-0.3201445,-0.4301817,-0.4646064,0.3880856,-0.3095942,-0.9607616,-0.6403546,-0.2171357,-0.6332978,-0.248466,-0.7245263,0.5587759,0.2052948,-0.1527719,-0.2413299,0.7877755,-1.954507,0.5696276,-0.9331625,-0.6043957,-0.0258327,0.1253239,-0.670378,0.1169703,-0.7511185,-1.477988,-0.1362744,-1.105575,-1.458299
-1.403861,-0.7733621,-1.462651,-0.4641002,-1.639103,-1.552367,-1.883979,-1.143123,-1.291768,-1.965104,-0.4382254,-1.362374,-0.5620319,-2.167745,-1.091677,-1.363667,-1.849242,-2.655517,-2.123831,-1.064587,-1.22256,-0.446448,-1.28568,-0.9627055,-1.523179,-1.864237,-1.686843,-0.9310265,-2.552358,-1.902622,-1.822227,-1.304729,-0.7461401,-0.9140908,-0.8840812,-2.258387,-2.979788,-2.259662,-1.239008,0.4386084,-0.6473474,-1.262609,-1.236641,-0.6962211,-0.7642686,-0.20475,-0.2765657,-1.0483,-1.893193,-0.8358977
-0.1072339,-0.614603,-0.3951612,0.3499398,-0.1785477,0.1777636,-0.1967012,-0.1124182,0.1083747,0.2103847,0.4621751,0.1053484,0.1507093,0.3391918,-0.5310586,0.2734076,-0.1381989,-0.3698031,-0.1795442,0.9520954,-0.292261,-0.0351511,0.2683505,0.2699166,-0.3950417,-0.1043731,-0.4751539,-0.5781657,0.4752195,0.0343912,0.0730646,-0.3806121,-0.6868325,-0.2200446,-0.785889,0.42694,0.6118742,-0.0659097,0.1442183,-0.155541,0.6632163,0.3002011,-0.1861842,-0.4071841,-0.1907319,0.0826394,0.1339664,0.2641856,0.062807,1.169198
-0.8254646,-1.422891,0.2856401,0.0455333,0.7101203,0.5138873,-0.6692721,1.720825,2.358641,0.1403858,0.5983272,1.192043,1.268489,0.2001759,0.0370588,1.05972,-0.6663482,0.8067328,1.713791,0.7168853,0.9156745,1.113293,0.2257733,0.8511433,0.5187249,-0.7165516,0.1399438,0.9671887,-0.4815206,-1.023023,-0.3351873,-0.1094762,0.2206888,-0.5580181,-0.4825035,0.8528824,0.239622,0.626133,0.5016676,-0.2817193,0.8089113,0.8772115,-0.2177063,0.1253723,-0.3890392,0.3731415,2.151844,0.6642687,0.6571416,0.9753286
0.0807756,-1.096086,-1.229393,-1.764185,0.7413209,0.4839551,-1.283725,-0.0322983,-0.4443532,-0.0068993,0.0230204,-1.026047,0.538004,-0.2822139,-0.3063129,-0.69613,0.5221567,0.9938013,-0.2822036,0.5176224,1.686986,0.4716613,-0.2423186,-0.2450121,0.2347979,-0.7288242,0.6548324,0.8973643,0.2730086,-0.8388116,-1.245339,-0.3947942,-0.7564823,-2.087617,0.0090898,0.1416435,-0.7651077,0.1972081,-1.563944,-0.7031146,-1.248199,-0.7357475,-1.171226,-1.215539,-1.27797,-0.076296,-0.636322,-0.258398,0.2405039,-1.409423
0.0562149,0.1988518,0.6845602,0.0312096,-0.0945475,1.308216,1.759788,0.5357377,0.5487204,0.0043247,1.450382,-0.2876436,0.059572,0.4332147,0.3817187,-0.1384555,-0.4528934,-0.1204569,0.0555682,0.3741005,0.5047226,2.091937,1.123728,1.195446,1.07026,-0.8763041,0.4608135,-0.0372505,0.9270666,0.1284364,0.3961994,0.4878726,0.6185339,0.2201969,1.077258,0.4000388,0.796255,-0.0868641,0.9618571,1.101629,-0.0661364,-0.0309682,0.3516448,1.206343,0.8096822,1.684624,0.2052116,0.2553758,0.2723357,1.528504
-0.3676516,-0.5358388,-0.8221614,0.0265879,0.17889,-0.6201207,0.038788,-0.852772,-0.8449419,-0.0841241,-0.4292988,-1.442355,-0.9645958,-0.1078807,0.3067677,-0.4800874,-0.6287464,0.1161681,0.0423046,0.3086669,-0.6700789,-0.1135062,-0.078426,-0.14237,-0.191953,-0.5547646,-0.3242079,-0.3849465,-0.9483534,-0.5595081,-0.4628938,0.2817604,-1.139864,-1.22265,-0.1780185,-0.0305782,-0.2956376,-0.2852442,-0.3537951,-0.900302,-1.166119,-1.789752,-1.03281,-0.6859217,-1.070991,-0.672388,-0.1305638,-0.5327415,-0.5646947,0.4632708
0.4138302,-0.9466995,-1.056005,0.0837543,-1.15177,0.0014374,0.1699515,0.5962412,-1.679911,-1.004866,-1.090074,0.4282585,1.237296,0.4814658,-1.309188,0.0321509,0.8382868,0.5368636,0.1468827,0.4701309,0.3170054,-0.1578113,-0.1230528,0.3428051,0.3626533,-1.385826,-0.8429588,-0.4764276,-1.302891,0.360476,-1.539883,-0.563649,-1.38622,-0.9923359,1.093107,-0.0959245,1.194825,-0.5516195,0.5553935,-1.497325,-0.1618054,-0.2714919,-0.8711361,-2.340516,1.843616,0.4427986,-0.3266828,-2.373313,1.067062,0.2422966
-1.128876,-0.5670385,-0.9306074,-0.6193858,-0.1579931,-0.7976036,-1.827422,-0.7346141,0.11575,-0.8688935,-1.123332,-1.351378,-0.6616027,-1.130103,-1.322284,0.6151171,-0.010359,-0.0127784,-0.8128622,0.1597354,-0.6850944,-0.6493899,-1.242885,0.0080604,-0.2877338,0.4187344,0.6799301,-0.319305,0.0911132,0.4784309,0.2247423,-0.692362,0.1371579,-0.480456,-1.946917,-0.9252493,-0.2568555,-1.371313,-0.9719187,-1.041454,-0.6431833,-0.9663257,-0.3469795,-0.4915887,-0.2903051,-1.065258,-1.083789,0.0560339,0.9794977,-0.4410704
-1.026123,-0.9768667,-0.7280885,-0.3143472,-0.8589023,0.0507357,-0.5578663,-1.173261,-1.018635,-1.183123,0.6020159,1.530804,0.2017683,-0.7628349,-1.285406,-2.121114,-0.8046761,-0.4023721,0.7442818,1.422497,1.260687,-1.344875,-0.4373019,-0.6096958,-0.7904289,-1.151191,-1.278769,-0.7324759,-0.6100377,-1.044425,1.005193,-0.2388154,0.0000838,-1.657409,-1.25661,-0.5123945,0.4927395,-0.1995817,-0.4331872,-1.09741,-0.3919443,-0.0572782,-0.3481187,0.3681184,-0.1905515,-0.0515807,-0.1664078,-0.6220213,-0.2989742,0.0428046
0.3952288,0.0973263,-0.1048667,0.7649897,-0.9937611,-0.7936433,0.1943013,0.8528676,0.8999691,1.228849,0.2361409,1.077764,-0.3013347,0.5556407,0.1502033,0.3043771,0.077439,0.186973,0.3606678,0.3341621,0.689141,-0.1121483,0.2121553,0.2328388,0.6848059,1.001538,0.3963063,0.5884916,-0.0678501,-0.8326211,-0.1144407,-0.4020363,1.343452,0.2937458,0.1408006,0.5350131,1.40436,-0.333149,1.031394,-0.0898348,0.6934574,-0.9522978,-0.3274334,-0.2070497,-0.146279,-0.1854796,1.935573,-0.5261947,-0.2483916,0.8638084
-1.043834,-1.399681,-1.019096,0.0642654,-0.5009758,-0.8584881,-0.1184209,0.0330119,-0.6271529,-1.292518,-1.152955,0.261329,-0.1622341,-1.681973,0.5833076,0.313787,-1.177482,-2.066159,-0.2144472,-0.2733669,0.4458155,-0.2019664,0.6727591,-1.316299,0.3803262,-1.351186,-0.8383901,-2.464657,0.1284792,-1.72611,-0.211895,-0.7308832,-0.058942,-1.203645,-0.5486828,-1.440588,0.1799012,-0.6986487,-0.6238424,-0.2703733,0.3362994,0.1097758,-0.079859,-0.6328768,-0.9564374,-1.152338,-1.403507,-0.4017762,-0.3174484,-1.786267
1.078174,0.8325354,0.6405128,0.7624698,0.7344926,0.6112621,0.5105228,0.0915386,0.7306553,0.5916467,0.5402016,0.8621369,0.6305155,0.6083991,0.5884354,1.286175,1.575572,0.9349771,0.0528358,-0.010342,-0.0451227,0.4355108,0.781552,0.7802489,0.4327773,0.4293194,0.0353949,0.8351965,0.624346,0.856654,0.3494893,0.5156176,0.123611,0.1557728,0.7909615,0.814323,0.7416983,0.6692506,0.8972573,1.8949,0.7373191,0.7600083,-0.0587712,0.1407226,1.372596,1.018552,0.3401947,0.5033734,0.6211262,0.4705075
-0.6221317,-0.7739702,0.3636256,0.2091497,-0.4199824,-1.421946,-0.4843453,-0.2825137,0.088934,-0.1961433,0.0700351,0.1025441,-0.2633445,0.4980404,-0.3139257,0.1964959,-0.1303942,-0.0575965,-0.1461755,-0.0737457,-0.7882928,-0.11592,-0.4110639,-0.9090818,-0.5210929,-0.2660781,-0.7662611,-0.8984658,-0.7441652,0.6849381,0.0724495,-1.010934,-1.009553,-0.3459896,-0.1768603,-0.5410315,-0.545354,-0.0553971,-0.8482504,-0.5285263,-0.3495039,-0.2970612,-1.148275,-0.8967007,-0.2808607,0.0716065,-0.5493611,-0.8248589,0.299724,0.3602434
-2.11746,-3.291331,-3.165309,-3.230593,-1.697851,-2.396046,-2.354921,-1.928664,-3.603233,-2.100422,-4.300224,-3.997706,-1.929243,-3.791183,-1.829241,-3.914509,-3.062632,-2.775289,-3.442202,-2.352704,-3.276339,-2.990625,-2.006654,-2.436479,-1.469285,-2.845577,-3.485653,-2.832636,-1.290034,-3.359322,-4.259929,-3.696892,-3.62864,-2.661472,-2.754911,-2.43029,-2.141895,-3.559055,-5.022192,-3.103933,-2.92119,-2.323527,-3.59352,-3.781143,-2.358792,-0.7773807,-1.750017,-3.212365,-3.317718,-2.11471
0.7236849,0.0763706,0.0371737,-0.0150866,-0.0526428,0.1613443,1.053962,0.7348712,0.5349748,0.5960235,0.0800063,0.6984608,1.081241,0.7916467,0.5531066,0.4756544,0.5530631,0.6637147,0.5124979,0.212855,0.1715135,0.1515503,-0.0999003,0.3934206,0.35602,0.3050241,0.5633942,0.1173472,0.4954518,0.4823821,0.8497396,1.464962,0.6604322,0.1219997,0.3190894,-0.005498,0.5850796,0.6888991,-0.0033249,0.181459,0.0892933,-0.0421215,0.0126972,-0.1498743,0.2033185,0.8077744,0.8356183,0.8869764,0.6382554,0.3397077
2.563922,0.842475,2.253481,0.7382218,1.784881,1.439222,2.708514,1.975794,2.573033,1.489795,2.276139,1.998867,1.521825,2.164276,2.949865,2.484938,3.753387,2.956677,1.27326,1.057328,1.05563,1.4567,1.900851,1.529075,1.59228,1.288419,3.039615,2.95394,2.16086,2.204846,1.783081,1.614308,2.535736,2.617002,3.421178,3.365561,1.818056,2.319757,1.211439,0.6822309,3.621156,2.42936,3.26942,3.363254,1.027991,1.349485,0.9713415,3.131324,3.470038,1.985776
-1.461102,0.450557,-0.8838897,-0.5463674,0.2765048,-0.5283167,-1.22406,0.0743311,-0.7731614,-0.8751412,-0.8684361,-0.7715975,-0.0509143,-0.1067496,0.5322529,-0.927551,-0.6599407,-0.0582998,-0.0058623,0.2308934,0.5929757,-1.520143,0.6843758,0.6876934,0.5130201,-1.232117,-1.081262,-1.020528,-0.0577933,0.3828841,0.4568966,0.694164,0.635995,0.7015697,-0.2451321,-0.0578843,-0.3464653,-0.3081299,-0.3744461,-0.4598847,-0.1878389,-0.574361,-0.6658639,0.1425696,-0.3966532,-0.0742856,-0.2143947,2.022866,-0.0429148,-0.8205138
0.8008426,0.3468224,0.3582629,0.8379039,0.395444,0.6798626,0.494559,0.9574085,0.7692413,0.3891554,0.3259579,0.3755049,0.1645586,0.598314,-0.1159132,0.0316947,0.1217923,0.3438425,-0.2607854,0.6281625,-0.1130807,0.067259,0.3078212,1.392201,0.7481256,0.9548354,0.5122348,0.4783521,0.8781307,0.6789445,0.4404485,-0.0697821,-0.3508964,0.7967318,0.8957299,1.048282,0.3385844,1.202192,-0.0476746,1.011705,0.7000071,0.1879177,-0.0184109,0.6040413,0.5909052,0.5294385,-0.0296839,-0.0583581,0.8869744,0.9111461
-0.0988105,0.1768127,0.3305602,0.9119768,-0.0307865,0.0130212,-1.336274,0.3599303,-0.1693402,-0.3934856,-1.274018,-0.3372207,-0.8532547,-0.2477264,0.387298,0.7604391,0.7784799,1.055273,1.364743,0.2492107,-1.344805,-0.3942792,-2.342257,-0.7295281,1.888295,-0.108122,-0.9606808,-0.6010212,-0.0048162,-1.872357,0.6702403,-0.8016429,-1.401606,-0.9853805,-0.8300566,-0.5223497,-0.6091082,-0.1290968,-0.0748811,1.74737,-0.550224,-1.245383,0.4037827,0.6554927,0.1248626,0.7963248,-0.6556821,-0.2591386,-0.0043848,0.1419851
-0.5619015,0.255723,0.4424948,0.7517083,0.4493788,0.9978774,0.619659,1.041036,0.5841619,-1.424681,1.379936,1.953119,0.2507401,1.118062,1.020261,-0.1018535,0.5644831,0.7352446,-0.4520674,1.46453,-0.6618686,0.6383553,1.102124,0.5967609,0.8013602,-0.2208706,0.5907248,0.5331427,1.289302,0.4454965,0.125143,0.8485147,-0.399733,-2.003331,0.0677499,-0.2299901,0.4538117,-0.139947,-0.2895486,-0.2644683,0.3525792,-0.0149447,0.0907998,0.0434404,0.0661988,0.0262273,-0.8504094,1.112816,0.079446,0.9532589
-2.070584,-1.081245,-2.537906,-1.056366,-0.8474326,-1.909075,-1.983758,-0.8287216,-0.7202178,-1.860776,-1.722024,-1.746546,-1.779239,-2.895992,-2.034611,-1.244737,-2.109496,-1.193932,-2.286848,-1.868311,-1.293199,-0.7315356,-1.08073,-1.303854,-1.279273,-0.8034785,-2.322936,-1.269154,-1.510896,-0.6120896,-1.270035,-1.05993,-2.052524,-1.165636,-0.8696641,-2.134706,-1.883105,-1.577226,-1.688391,-2.118951,0.2512407,-2.653032,-1.69807,-2.744938,-2.052434,-1.096398,-0.904921,-1.90524,-0.8310441,-1.278847
-1.646195,-1.738179,-1.428452,-1.447062,-1.259299,-0.9840152,-1.202477,-1.42822,-1.819766,-1.611014,-1.877279,-1.986881,-1.547329,-2.01728,-1.432313,-1.552537,-1.342789,-1.339163,-1.257917,-1.711541,-1.849873,-1.2636,-1.583925,-1.614209,-1.527601,-1.251668,-2.456448,-2.088431,-2.161361,-2.277393,-2.476794,-1.857589,-1.406885,-1.761355,-1.858787,-1.453173,-1.867074,-1.583545,-1.134771,-0.9512716,-1.502406,-1.887399,-2.025897,-2.030975,-1.949515,-1.102254,-1.46406,-1.960245,-1.845077,-1.02402
-1.606485,-0.7627781,-1.20047,-0.2675666,-2.219888,-0.909671,-0.5136735,-0.5186449,0.0268144,-2.011804,-2.073409,-0.8114175,-0.8965835,-1.222477,-0.6272441,-1.25387,-1.574379,-0.7800541,-0.7175031,-0.8018399,-1.67523,-0.751016,-0.5975902,-1.512386,-1.465944,-1.641622,-1.300235,-1.489242,-1.474909,-0.002384,-1.215881,-0.7424394,-1.037826,-0.5097272,-1.26495,0.2415527,-0.4609042,-0.5432674,-1.621319,-0.8634558,-0.7759779,-0.3556995,-1.328288,-1.480736,-1.396521,-0.4054523,-0.595575,-0.874181,-0.6585915,-1.329716
-0.3251771,0.1038551,0.4896486,0.7612302,0.0689974,0.475057,-0.0919053,0.4182996,1.596475,0.3883107,0.6892679,1.036997,0.8346604,1.072171,1.373324,1.091563,1.286724,1.275239,0.5864649,0.2746776,0.4452982,0.8420243,0.4471796,0.287398,1.648031,1.214944,0.8390011,1.31389,1.772117,0.3920607,0.1967512,0.8251601,1.075418,1.322184,0.9971823,0.5827429,0.3405525,1.141549,-0.4193277,0.7514931,0.5881969,0.8666132,0.3018209,1.130688,0.3962344,-0.3573766,0.6280466,-0.2604217,0.5063555,1.155281
-0.8563498,-0.1479813,-1.388177,-0.850871,-0.748858,-1.40919,-2.198541,-1.134534,0.2909234,-0.1619693,-0.8220967,-1.01151,-0.8316966,-1.176034,-0.6744234,-0.0283612,-0.7115223,0.1898163,-0.9472451,-0.5164795,-1.027062,-2.092555,-0.9656488,-2.062876,-1.134148,-0.3065153,0.0603056,-1.296889,-0.8578519,-1.346655,-0.6301786,-0.3475605,-0.8247978,-0.5562534,-0.2626042,-0.2257157,-0.6539833,-1.524261,-0.7712315,-0.2601597,-0.0704806,-1.308806,-1.044313,-0.6683443,-1.101312,-0.6567111,-0.9958644,-0.3204499,-0.4886636,-1.047843
-1.652499,-0.7742036,-1.055175,-1.764542,-0.8246619,-1.790888,-1.919151,-1.016351,-0.5854141,-1.063635,-0.2832694,-0.5651314,-0.2572411,-0.5931587,-0.4950806,-1.915848,-0.7615914,-1.407063,-0.9871244,-1.725366,-2.305615,-1.531039,-1.03346,0.3712483,-0.1883338,-1.464728,-2.183981,-3.454827,-2.50135,-1.673862,-1.263702,-1.964426,-1.234708,-0.7101196,-1.398618,-0.4937148,-1.473786,-0.9164864,-0.9079059,-1.788138,-1.610776,-1.507088,-1.495877,-0.1150757,-1.062394,-0.8851178,-1.088525,-0.8437198,-0.7842949,-0.7530936
-0.4907048,-0.5193145,0.2229108,0.1689979,-0.0854286,0.2294056,0.369437,-0.4626914,1.156788,-0.1596147,0.1307056,0.8092571,-0.5074485,-0.3583541,0.9417778,-1.556621,0.102546,0.5290575,-1.510294,-1.295675,0.0798437,0.3098854,-0.5432642,-0.3023958,-0.5431898,-0.3767534,-0.2242704,-0.4734721,-0.7393413,-0.3882353,0.0030461,0.247684,0.2258634,-0.5397175,0.470536,0.527329,0.6767327,-0.0771701,0.2567902,-0.4309491,0.4804287,0.3167011,-0.2884212,0.6613765,-0.8631246,-0.0115018,0.5876482,-0.373883,-0.2120316,-0.408648
-2.360403,-2.289399,-1.703639,-1.746499,-1.611727,-2.025934,-2.267179,-2.032844,-2.098302,-2.038824,-1.890669,-1.755031,-2.178481,-1.832818,-1.608015,-1.341069,-1.461146,-2.259443,-1.90631,-1.819288,-1.880316,-1.501312,-1.394012,-2.007376,-2.089573,-2.145662,-2.220109,-2.24045,-2.092651,-1.757343,-1.654373,-1.903056,-1.878247,-1.897335,-1.824743,-1.704956,-1.893505,-1.373743,-1.92555,-1.981875,-2.611763,-2.744022,-2.394462,-1.950871,-1.947828,-1.644914,-2.02995,-2.177224,-2.933974,-2.378208
0.7528846,-0.5615023,-0.3233181,1.177574,-0.2282837,-0.0245275,0.3248599,-0.4223744,-0.291702,-0.4578793,0.2732468,0.0191512,1.413159,0.5938433,-0.3394715,0.5472115,0.1142291,0.9142406,0.3535843,-0.2051198,0.5775297,0.5739164,1.16487,1.322521,1.403177,-0.0983845,0.9549233,0.0111392,1.050034,2.026004,0.6652716,0.0718888,-0.7811028,0.7718981,0.3946645,0.1222545,0.7949956,0.0650731,-0.2955772,0.4963945,0.8749753,0.66937,0.6624,0.2003505,0.0063559,0.1961952,0.7802091,0.4900659,-0.2314886,-0.1407779
-0.2772748,-0.6212327,-0.6693936,-0.0350821,-0.0168389,-1.114724,-1.259408,-0.5362018,-1.757649,0.1499545,-0.6103623,-0.7838634,0.3442544,-1.203157,-0.5967272,-0.7708812,-1.824893,-0.8634269,-0.2453868,-0.5037742,-0.6287018,-0.7846679,-0.2858976,-0.8677979,-1.154139,-0.9463412,-0.7024958,-1.028418,0.2956219,-0.0449489,-0.3597437,-0.1872024,-1.485461,-0.820111,0.062608,-0.6881039,-1.206257,-0.5443504,-0.6545307,-0.409184,-0.9360854,-0.6202441,-1.21617,-0.2058067,-0.362728,-0.2811923,-0.9496285,-0.6360435,-0.3970418,0.2347828
1.589776,-0.0285438,0.2564881,0.4328566,0.8789207,0.336191,0.6178611,0.3223715,0.5630183,-0.222917,0.7370841,0.7871959,2.382535,-0.4504964,0.2097574,1.160491,1.276709,0.786136,1.442781,0.4829336,1.069769,0.1816316,0.3094646,0.0231533,0.8976057,1.184596,0.9186942,1.455389,1.268866,0.733371,0.2556859,-0.074863,0.5638148,0.0456309,1.480319,1.347045,1.281635,1.428116,0.3391207,0.9618213,0.6541646,0.3171362,0.8534698,1.236374,0.6111737,0.2407886,1.551935,0.8753739,0.7368428,1.043032
-0.5359025,2.518683,1.53418,1.511385,1.438505,1.499846,0.7779678,-0.1403128,1.377842,1.875922,1.194232,1.227113,1.193405,-0.2388214,1.412596,0.0042102,1.312102,-1.325865,0.5176275,0.6131426,1.150034,0.9596833,0.7266171,0.198081,1.689618,1.293199,1.773983,1.520223,1.724194,0.1005633,0.8302488,2.361324,0.2860681,1.134343,0.5901427,1.05612,0.7502972,1.826327,1.508704,0.7515903,0.4092844,0.7979026,-0.1033711,0.5902224,0.0132385,2.417277,0.8490002,2.026882,0.0458173,1.915505
-0.0874666,-0.3708545,1.072829,-0.2324876,0.6014672,0.6677148,1.659822,0.9703634,-0.2162141,0.0637682,1.055412,0.112237,-0.3576529,0.6642543,0.1200754,0.8757523,1.287916,0.8905372,0.6094123,1.399743,1.666718,1.082012,0.2889937,0.2954086,0.2000231,0.9740543,0.351213,-0.7684484,1.414853,0.4237894,1.133457,0.235571,0.0667768,0.1015068,0.1075804,0.9201862,0.9211644,-0.5573753,0.5656923,-0.1606036,-0.3318356,0.6188077,0.684871,0.5036502,-0.6967383,0.2484692,-0.4867653,0.1982872,-0.0040591,0.2704671
0.6899331,0.7013122,1.445551,1.195969,0.913224,0.7822056,1.59224,1.516792,1.377867,1.445942,1.259485,1.014595,0.9863965,1.290971,1.418154,1.585377,1.088981,1.354427,2.035491,0.8568513,1.191766,1.857743,2.217347,1.613339,1.221154,0.8400196,1.33177,1.330275,1.643581,1.079856,1.057371,1.388001,1.097805,1.590165,1.138286,1.050422,0.9406945,0.6625991,1.049626,1.071582,0.988399,0.8588091,1.385291,1.598815,1.988634,1.310548,1.411212,1.303204,1.911078,0.9620048
-0.2191353,0.4356197,0.3464467,0.3315005,1.117005,0.9329455,0.4031229,0.0182262,0.1552734,0.3974677,0.2495096,-0.6885274,-0.4646595,-0.5183213,0.4870827,0.3151799,-0.5495716,-0.288427,0.3653879,0.615219,-0.5686559,-0.8326547,0.6830996,0.0686263,-0.1478039,0.2103181,1.126301,0.7842447,0.3510292,0.4059465,-0.2559065,-0.6719562,-0.0460205,-0.0824548,0.3198006,-0.2892716,-0.4333637,0.1736608,-0.6186819,0.3577869,0.0562212,-0.7478525,-0.4707688,0.2522039,0.3489985,0.2899116,0.5430293,-0.0818687,0.1843672,-0.3853053
0.3874951,0.4702386,0.4114806,0.3207666,0.5409852,-0.2115554,-0.7452966,-0.3671865,-1.194772,-0.1768027,-0.7114845,-0.0342561,-1.104381,-0.3891585,-0.8064271,-0.3857105,-0.5837956,-0.3091495,-0.1279233,1.120018,0.4013364,-0.2253541,0.4597475,0.0257616,-0.3917667,-0.4171788,-0.7915321,0.4236182,0.9481777,-0.0895031,0.5620658,-0.1919847,0.3686644,-0.5551225,-0.5468631,-0.4982979,-0.7878902,-0.4786694,-0.2803761,-0.7974667,-0.5599644,-0.372644,0.0156026,0.5757568,-0.3373941,1.247054,1.204365,0.4244041,0.4580723,0.0025392
1.018917,1.920482,2.148165,1.364212,0.5742172,1.294189,0.5750609,-0.3647811,2.401293,1.840486,1.538453,1.450521,1.637962,1.908056,1.879847,3.389408,2.043007,1.298192,2.261432,0.7907847,0.7077524,1.464792,1.078767,0.5075956,2.377824,1.910884,1.020646,1.600626,2.685462,2.602683,-0.4319158,1.23668,1.548912,0.881343,0.4415777,1.083562,2.08523,0.8415485,1.096912,0.6775954,1.012217,2.389782,0.8509119,0.5249957,0.6187503,0.0468516,0.662647,0.6051864,0.5802896,2.238662
0.2195757,-0.2847155,-0.5199837,-0.7215925,-1.085002,-0.3655799,0.3264693,-0.9032885,-1.201262,-0.8708367,-0.4528535,-1.08242,-1.163552,-2.338782,-1.501445,-0.4546433,-0.6733247,-0.4581254,-0.5215934,-1.75193,-0.5376813,-0.8717079,-1.940957,-0.8977005,-1.549884,-0.4843311,-1.288033,-1.309481,-1.18682,-0.3856179,-1.267004,-1.272158,-1.344891,-0.7235045,-1.329706,-0.8978777,-1.933102,0.2905212,-0.0056005,-1.303005,-1.067898,0.3526517,-1.161373,-1.047205,-1.062357,0.0247358,-0.4396302,-2.092054,-2.144779,-0.4702079
0.9214157,1.008485,1.253815,1.509865,0.7655637,1.730367,1.426224,0.4817967,-0.1575914,1.150603,1.831995,0.9876919,1.734095,1.480237,0.7103122,1.243885,1.44586,1.526668,0.4759693,0.8331954,1.584999,0.9859508,0.5869775,0.8509631,1.345387,1.169714,0.772766,0.3894458,1.125178,1.143137,-0.237192,0.8095651,1.627935,1.442614,1.04334,1.077314,1.098771,1.508084,1.361927,0.9924478,0.8033662,1.369995,1.063952,1.089265,1.274234,1.595127,1.529646,0.5276303,0.8670272,1.065514
